Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
667ca136562e8ee2312f153a,660dc7b81d25dc6c88bad7d0,AWAITING REVIEW,Not Applicable,2024-06-26T23:16:13.445000Z,2024-06-26T23:31:36.038000Z,,2024-06-26T23:31:36.882363Z,923.0,C1DPSPJ5,138,English,Democrat,49,Male,Black,United States,United States,United States,English,No,Full-Time
667ca1382419225ff6ef21b6,6643dcdaee723e90ec897171,AWAITING REVIEW,Not Applicable,2024-06-26T23:16:15.518000Z,2024-06-26T23:27:14.892000Z,,2024-06-26T23:27:16.328819Z,660.0,C1DPSPJ5,250,English,Republican,47,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667ca13a65cabca8160ee219,663bc254f4b7b1bf2cdd0a70,APPROVED,Not Applicable,2024-06-26T23:16:43.021000Z,2024-06-26T23:36:22.950000Z,2024-06-28T12:27:01.798000Z,2024-06-26T23:36:28.201566Z,1180.0,C1DPSPJ5,370,English,Independent,37,Female,White,United States,United States,United States,English,No,Part-Time
667ca13d4aa25756b2e1cbed,5ef8c7d9b630670523229373,APPROVED,Not Applicable,2024-06-26T23:16:21.634000Z,2024-06-26T23:28:20.058000Z,2024-06-28T12:24:45.339000Z,2024-06-26T23:28:21.168001Z,719.0,C1DPSPJ5,6165,English,Republican,56,Female,White,United States,United States,United States,English,No,Full-Time
667ca13d5625e71fc3145784,660c583a1820ca0f1627f3ac,APPROVED,Not Applicable,2024-06-26T23:16:18.968000Z,2024-06-26T23:27:35.300000Z,2024-06-28T12:25:55.154000Z,2024-06-26T23:27:36.203628Z,677.0,C1DPSPJ5,268,English,Independent,44,Male,White,United States,United States,United States,English,No,Full-Time
667ca1420b22ce94118e2e33,65e72f454424782478bcd5c6,APPROVED,Not Applicable,2024-06-26T23:16:25.127000Z,2024-06-26T23:26:28.171000Z,2024-06-28T12:22:20.768000Z,2024-06-26T23:26:36.889814Z,604.0,C1DPSPJ5,292,English,Republican,30,Female,White,United States,United States,United States,English,No,Other
667ca14b80f3a7448972d158,664693aa552f1b615f78502a,AWAITING REVIEW,Not Applicable,2024-06-26T23:16:33.800000Z,2024-06-26T23:32:49.694000Z,,2024-06-26T23:32:50.381694Z,976.0,C1DPSPJ5,44,"English, Spanish",Democrat,24,Male,White,United States,United States,United States,English,Yes,Other
667ca1512f29339634cd8b61,660df062b833ef9ddc64276a,APPROVED,Not Applicable,2024-06-26T23:16:43.106000Z,2024-06-26T23:26:57.239000Z,2024-06-28T12:24:07.953000Z,2024-06-26T23:26:57.898376Z,615.0,C1DPSPJ5,325,English,Democrat,55,Female,White,United States,United States,United States,English,No,Full-Time
667ca15e27257413be6ec301,5a762daeeea3d300016ddfbb,AWAITING REVIEW,Not Applicable,2024-06-26T23:16:54.957000Z,2024-06-26T23:22:10.788000Z,,2024-06-26T23:22:11.970695Z,316.0,C1DPSPJ5,268,English,Republican,25,Male,White,United States,United States,United States,English,No,Full-Time
667ca1696c74d5529ef00d6b,6665ff6243fd002652aac355,APPROVED,Not Applicable,2024-06-26T23:17:05.208000Z,2024-06-26T23:28:56.386000Z,2024-06-28T12:27:24.482000Z,2024-06-26T23:28:59.537007Z,712.0,C1DPSPJ5,156,English,Independent,51,Male,White,United States,United States,United States,English,No,Full-Time
667ca16b2419225ff6ef21c0,6633919b56b19732e8e97bd6,APPROVED,Not Applicable,2024-06-26T23:17:34.205000Z,2024-06-26T23:31:14.312000Z,2024-06-28T12:22:21.160000Z,2024-06-26T23:31:17.388370Z,821.0,C1DPSPJ5,170,English,Republican,25,Female,White,United States,United States,United States,English,No,Full-Time
667ca1744b5e9aadc08906db,5e4edb7e14f95b000dd563d9,AWAITING REVIEW,Not Applicable,2024-06-26T23:17:27.268000Z,2024-06-26T23:24:26.176000Z,,2024-06-26T23:26:08.156340Z,419.0,C1DPSPJ5,116,English,Democrat,23,Male,Other,United States,United States,United States,Spanish,Yes,Full-Time
667ca17d61d3db4279f6e976,66352bcd7dcc647201e6866c,APPROVED,Not Applicable,2024-06-26T23:17:26.171000Z,2024-06-26T23:22:53.580000Z,2024-06-28T12:26:19.523000Z,2024-06-26T23:22:55.539570Z,328.0,C1DPSPJ5,144,English,Independent,19,Male,Black,United States,United States,United States,English,Yes,Part-Time
667ca180d8c6afb473402582,65ee5e0eeca70536258479aa,AWAITING REVIEW,Not Applicable,2024-06-26T23:25:02.626000Z,2024-06-26T23:32:18.345000Z,,2024-06-26T23:32:18.987238Z,436.0,C1DPSPJ5,221,English,Republican,48,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
667ca18142b89a6400194d45,615d2de8bfd11d57af47423a,AWAITING REVIEW,Not Applicable,2024-06-26T23:17:32.385000Z,2024-06-26T23:26:06.548000Z,,2024-06-26T23:26:26.113945Z,515.0,C1DPSPJ5,1163,English,Democrat,58,Male,White,United States,United States,United States,English,No,Full-Time
667ca181fbeabe8b63fbac06,66633c447eb35a5629ac6154,AWAITING REVIEW,Not Applicable,2024-06-26T23:17:29.385000Z,2024-06-26T23:26:12.233000Z,,2024-06-26T23:26:28.874661Z,523.0,C1DPSPJ5,100,English,Republican,38,Female,White,United States,United States,United States,English,No,Part-Time
667ca18c49259afdf5c92304,66771c55c52537f3ee41e51c,APPROVED,Not Applicable,2024-06-26T23:17:43.912000Z,2024-06-26T23:29:31.318000Z,2024-06-28T12:26:28.761000Z,2024-06-26T23:30:52.266184Z,708.0,C1DPSPJ5,47,"English, Norwegian",Independent,30,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
667ca18d70eef6f22d54be05,663c9353a8918d59d153ed07,APPROVED,Not Applicable,2024-06-26T23:17:38.312000Z,2024-06-26T23:29:28.938000Z,2024-06-28T12:26:29.861000Z,2024-06-26T23:30:51.909885Z,711.0,C1DPSPJ5,266,English,Independent,28,Female,White,United States,United States,United States,English,No,Full-Time
667ca19a2f29339634cd8b7b,663e4dc34e8e3add36082e13,AWAITING REVIEW,Not Applicable,2024-06-26T23:18:11.135000Z,2024-06-26T23:25:56.466000Z,,2024-06-26T23:26:22.154958Z,466.0,C1DPSPJ5,244,"English, Hindi",Democrat,19,Male,Asian,India,United States,United States,English,Yes,Unemployed (and job seeking)
667ca19e078144ae1858b783,5c7d6064f066ff001468d0f5,AWAITING REVIEW,Not Applicable,2024-06-26T23:18:16.423000Z,2024-06-26T23:27:01.130000Z,,2024-06-26T23:27:02.482020Z,525.0,C1DPSPJ5,5848,English,Democrat,23,Male,White,United States,United States,United States,English,No,Other
667ca19f4f687170cb87cba4,60fcdf04d033481fde0e2298,APPROVED,Not Applicable,2024-06-26T23:18:24.094000Z,2024-06-26T23:28:35.934000Z,2024-06-28T12:22:21.536000Z,2024-06-26T23:32:26.675043Z,612.0,C1DPSPJ5,933,English,Republican,30,Female,White,United States,United States,United States,English,No,Full-Time
667ca1a46099fddad0325db5,666ca34e3aa9603af59322ec,AWAITING REVIEW,Not Applicable,2024-06-26T23:19:35.674000Z,2024-06-26T23:26:14.930000Z,,2024-06-26T23:26:30.276993Z,400.0,C1DPSPJ5,45,English,Republican,22,Male,White,United States,United States,United States,English,No,Due to start a new job within the next month
667ca1b367579a9e767011fb,6675af084e6bbad41892ec9d,AWAITING REVIEW,Not Applicable,2024-06-26T23:18:22.793000Z,2024-06-26T23:25:42.769000Z,,2024-06-26T23:26:17.589951Z,440.0,C1DPSPJ5,52,English,Democrat,51,Male,White,United States,United States,United States,English,No,Full-Time
667ca1b50b22ce94118e2e44,65ee804a0439c1d89f5b2d95,AWAITING REVIEW,Not Applicable,2024-06-26T23:21:07.791000Z,2024-06-26T23:28:25.033000Z,,2024-06-26T23:28:27.307436Z,438.0,C1DPSPJ5,809,English,Independent,30,Male,White,United States,United States,United States,English,No,Full-Time
667ca1bb2ac1bcbdd8299493,63034df51d918e1e3b97e5ce,APPROVED,Not Applicable,2024-06-26T23:19:00.192000Z,2024-06-26T23:50:08.383000Z,2024-06-28T12:26:19.920000Z,2024-06-26T23:51:05.792768Z,1869.0,C1DPSPJ5,889,English,Independent,22,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
667ca1c1d2695c9943cd8b18,663803a6a15f740762d9ac90,AWAITING REVIEW,Not Applicable,2024-06-26T23:18:32.900000Z,2024-06-26T23:25:17.674000Z,,2024-06-26T23:26:14.691775Z,405.0,C1DPSPJ5,243,English,Independent,32,Male,Asian,United States,United States,United States,English,No,Full-Time
667ca1c62b05c310abc29fe9,6635bfd412d1298a58c75e00,AWAITING REVIEW,Not Applicable,2024-06-26T23:18:50.144000Z,2024-06-26T23:27:51.477000Z,,2024-06-26T23:27:54.788505Z,542.0,C1DPSPJ5,74,English,Republican,22,Female,Black,United States,United States,United States,English,No,Full-Time
667ca1d955e0c882854025ca,63d414f95753ac660a9e09e1,APPROVED,Not Applicable,2024-06-26T23:25:48.817000Z,2024-06-26T23:36:58.993000Z,2024-06-28T12:27:02.133000Z,2024-06-26T23:36:59.641286Z,671.0,C1DPSPJ5,1499,English,Independent,44,Female,Mixed,United States,United States,United States,English,Yes,Part-Time
667ca1e1ccddf1660a4b7881,664a6bbe21031d20a2155427,APPROVED,Not Applicable,2024-06-26T23:20:34.165000Z,2024-06-26T23:41:43.225000Z,2024-06-28T12:24:08.294000Z,2024-06-26T23:41:43.871064Z,1270.0,C1DPSPJ5,119,English,Democrat,66,Female,White,United States,United States,United States,English,No,Part-Time
667ca1e311f10743686a4031,6428cf95700357ed9473c9a8,APPROVED,Not Applicable,2024-06-26T23:19:39.729000Z,2024-06-26T23:37:13.557000Z,2024-06-28T12:24:45.622000Z,2024-06-26T23:37:14.624507Z,1054.0,C1DPSPJ5,2813,"Arabic, English",Republican,64,Female,White,Lebanon,United States,United States,Arabic,No,Full-Time
667ca1e9ca52cfccc385547a,5f2de2dbf9dbae126ed085b0,AWAITING REVIEW,Not Applicable,2024-06-26T23:19:21.878000Z,2024-06-26T23:28:32.133000Z,,2024-06-26T23:28:34.086162Z,551.0,C1DPSPJ5,1938,English,Democrat,46,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
667ca1fd6c74d5529ef00d83,5fbe03df1a17c0034aee7bb8,APPROVED,Not Applicable,2024-06-26T23:19:35.902000Z,2024-06-26T23:24:29.382000Z,2024-06-28T12:26:30.354000Z,2024-06-26T23:26:08.653944Z,294.0,C1DPSPJ5,2267,English,Independent,34,Female,Black,United States,United States,United States,English,Yes,Other
667ca1ff620a6149c7ee3ded,6596bea5bc9ff6083194c176,APPROVED,Not Applicable,2024-06-26T23:19:38.606000Z,2024-06-26T23:33:03.235000Z,2024-06-28T12:26:20.341000Z,2024-06-26T23:33:04.800365Z,805.0,C1DPSPJ5,150,English,Independent,21,Male,Asian,Philippines,United States,United States,Tagalog-Filipino,Yes,Unemployed (and job seeking)
667ca20e9b97c5c4078adcc4,665293d47552ca50146ed017,AWAITING REVIEW,Not Applicable,2024-06-26T23:19:48.201000Z,2024-06-26T23:29:45.177000Z,,2024-06-26T23:30:55.125194Z,597.0,C1DPSPJ5,142,English,Republican,35,Female,White,United States,United States,United States,English,No,Full-Time
667ca2183a8c88dd0b22bc86,62a7c4d5266dfb89bf94fec8,AWAITING REVIEW,Not Applicable,2024-06-26T23:19:59.833000Z,2024-06-26T23:28:22.593000Z,,2024-06-26T23:28:23.934862Z,503.0,C1DPSPJ5,5545,English,Republican,46,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
667ca2251952af4f6e65154d,663a5cc1f775076b324606c6,AWAITING REVIEW,Not Applicable,2024-06-26T23:20:16.167000Z,2024-06-26T23:29:42.230000Z,,2024-06-26T23:30:54.728307Z,567.0,C1DPSPJ5,259,English,Republican,37,Female,White,United States,United States,United States,English,No,Full-Time
667ca22bfbeabe8b63fbac1f,62ab9ef7415da9c5d0ccc7bb,AWAITING REVIEW,Not Applicable,2024-06-26T23:22:06.465000Z,2024-06-26T23:40:08.125000Z,,2024-06-26T23:40:08.869379Z,1082.0,C1DPSPJ5,1066,English,Republican,21,Male,White,United States,United States,United States,English,Yes,Part-Time
667ca2312742f1a33d3534f9,5ee2e7bf21501a83d55642cd,APPROVED,Not Applicable,2024-06-26T23:20:27.404000Z,2024-06-26T23:29:17.073000Z,2024-06-28T12:22:53.570000Z,2024-06-26T23:30:47.746664Z,530.0,C1DPSPJ5,5234,English,Independent,57,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667ca2405dfc4b24fcfaa660,62850d0754941f925e1af397,AWAITING REVIEW,Not Applicable,2024-06-26T23:22:31.257000Z,2024-06-26T23:31:04.086000Z,,2024-06-26T23:31:14.730941Z,513.0,C1DPSPJ5,4293,English,Democrat,55,Male,White,United States,United States,United States,English,No,Part-Time
667ca245ac624a7720c92470,609df7d1a31b6b2b3ec88874,APPROVED,Not Applicable,2024-06-26T23:20:51.453000Z,2024-06-26T23:29:12.920000Z,2024-06-28T12:22:21.892000Z,2024-06-26T23:30:45.712859Z,502.0,C1DPSPJ5,1062,English,Republican,27,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
667ca24c80fd4b0a581490e5,665226461593afe79894c16c,AWAITING REVIEW,Not Applicable,2024-06-26T23:20:53.229000Z,2024-06-26T23:28:47.027000Z,,2024-06-26T23:28:50.228678Z,474.0,C1DPSPJ5,131,"English, Ukrainian",Republican,54,Male,White,United States,United States,United States,English,No,Other
667ca24c8e2b6b865d072879,663ba98aaef0a810990579ad,AWAITING REVIEW,Not Applicable,2024-06-26T23:20:58.016000Z,2024-06-26T23:32:32.051000Z,,2024-06-26T23:32:32.652772Z,695.0,C1DPSPJ5,313,"German, English",Democrat,59,Male,White,United States,United States,United States,English,Yes,Full-Time
667ca24fc382a0e3caee3eb8,6633ee8ca35ae4b909110ee3,AWAITING REVIEW,Not Applicable,2024-06-26T23:20:53.404000Z,2024-06-26T23:29:28.550000Z,,2024-06-26T23:30:51.717332Z,516.0,C1DPSPJ5,164,English,Independent,60,Male,White,United States,United States,United States,English,No,Full-Time
667ca25d27257413be6ec328,5d7cde267ec29c001af05507,APPROVED,Not Applicable,2024-06-26T23:21:10.572000Z,2024-06-26T23:34:22.044000Z,2024-06-28T12:24:45.960000Z,2024-06-26T23:36:01.435454Z,792.0,C1DPSPJ5,2022,English,Republican,76,Female,Mixed,United States,United States,United States,English,No,Part-Time
667ca25f2f29339634cd8b99,55d0945934e9060005e57258,AWAITING REVIEW,Not Applicable,2024-06-26T23:21:12.631000Z,2024-06-26T23:29:02.224000Z,,2024-06-26T23:29:06.428317Z,470.0,C1DPSPJ5,5827,English,Republican,47,Female,White,United States,United States,United States,English,No,Full-Time
667ca26590aef405be29964a,663056412599fb40c4396914,AWAITING REVIEW,Not Applicable,2024-06-26T23:21:15.707000Z,2024-06-26T23:31:09.881000Z,,2024-06-26T23:31:16.050133Z,595.0,C1DPSPJ5,32,English,Republican,22,Female,White,United States,United States,United States,English,Yes,Other
667ca266e898ac8acfa98207,6068f61c52d7168e0c8b049f,APPROVED,Not Applicable,2024-06-26T23:21:17.649000Z,2024-06-26T23:34:37.901000Z,2024-06-28T12:27:02.487000Z,2024-06-26T23:36:04.763471Z,801.0,C1DPSPJ5,3612,English,Independent,37,Female,White,United States,United States,United States,English,No,Full-Time
667ca26b9f768a81b0fe605a,5ecc6ffce3ca77849333e83e,APPROVED,Not Applicable,2024-06-26T23:21:20.860000Z,2024-06-26T23:28:27.907000Z,2024-06-28T12:27:24.770000Z,2024-06-26T23:28:30.105044Z,428.0,C1DPSPJ5,7207,English,Independent,45,Male,Asian,Australia,United States,United States,English,No,Full-Time
667ca270123995d14422bc78,6609eee271e2fa6407181949,APPROVED,Not Applicable,2024-06-26T23:21:41.855000Z,2024-06-26T23:36:14.723000Z,2024-06-28T12:24:08.685000Z,2024-06-26T23:36:26.489744Z,873.0,C1DPSPJ5,457,English,Democrat,60,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667ca2720d3c27624daf1a9b,569298838d93fe000dfa033c,APPROVED,Not Applicable,2024-06-26T23:21:30.179000Z,2024-06-26T23:37:25.436000Z,2024-06-28T12:24:09.096000Z,2024-06-26T23:37:26.927933Z,956.0,C1DPSPJ5,9208,English,Democrat,72,Female,White,United States,United States,United States,English,No,Part-Time
667ca272e4e265ca9a325df8,6631a2d22bcd9ccaf132b90a,APPROVED,Not Applicable,2024-06-26T23:21:46.109000Z,2024-06-26T23:31:52.030000Z,2024-06-28T12:27:02.803000Z,2024-06-26T23:31:52.691655Z,606.0,C1DPSPJ5,207,English,Independent,40,Female,Other,United States,United States,United States,English,No,Part-Time
667ca274d8c6afb4734025ad,663e415a80a1241697515eb7,APPROVED,Not Applicable,2024-06-26T23:21:30.517000Z,2024-06-26T23:37:39.903000Z,2024-06-28T12:26:30.870000Z,2024-06-26T23:37:40.729433Z,970.0,C1DPSPJ5,232,English,Independent,26,Female,Mixed,United States,United States,United States,English,No,Other
667ca27b3dc8ad0a4ad3fd4b,66750c823b443d34673b1ce6,APPROVED,Not Applicable,2024-06-26T23:21:42.925000Z,2024-06-26T23:32:43.621000Z,2024-06-28T12:26:31.395000Z,2024-06-26T23:32:44.370397Z,661.0,C1DPSPJ5,44,English,Independent,27,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
667ca27bac624a7720c9247b,5d37c0d61b03b5000151950b,APPROVED,Not Applicable,2024-06-26T23:21:43.256000Z,2024-06-26T23:30:01.103000Z,2024-06-28T12:24:46.320000Z,2024-06-26T23:30:58.387125Z,498.0,C1DPSPJ5,2049,English,Republican,63,Female,White,United States,United States,United States,English,No,Part-Time
667ca282304eafbed2b9c3cf,66083cd0a45e1ce399e6a85f,AWAITING REVIEW,Not Applicable,2024-06-26T23:21:50.332000Z,2024-06-26T23:30:15.787000Z,,2024-06-26T23:31:03.565973Z,506.0,C1DPSPJ5,289,English,Republican,50,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
667ca288b413fd17bc3db712,5ee64e85c682de3a880579c6,AWAITING REVIEW,Not Applicable,2024-06-26T23:21:52.893000Z,2024-06-26T23:42:13.037000Z,,2024-06-26T23:42:15.211654Z,1221.0,C1DPSPJ5,4551,English,Democrat,75,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667ca28a1cc07d37a4dd9f79,5fbe0983bb675f29dde28b82,AWAITING REVIEW,Not Applicable,2024-06-26T23:21:55.416000Z,2024-06-27T00:08:51.585000Z,,2024-06-27T00:10:41.367483Z,2817.0,C1DPSPJ5,4266,English,Independent,62,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667ca29d2f29339634cd8ba8,65084abb86b73d1ec775dc98,AWAITING REVIEW,Not Applicable,2024-06-26T23:22:14.765000Z,2024-06-26T23:51:42.522000Z,,2024-06-26T23:51:59.385097Z,1768.0,C1DPSPJ5,751,English,Republican,53,Female,White,United States,United States,United States,English,No,Full-Time
667ca2a333cc883ce431d629,65aee2cd05a6baf848046a4e,AWAITING REVIEW,Not Applicable,2024-06-26T23:22:34.480000Z,2024-06-26T23:35:23.888000Z,,2024-06-26T23:36:16.766913Z,770.0,C1DPSPJ5,698,English,Republican,51,Male,Black,United States,United States,United States,English,No,Full-Time
667ca2a8fbeabe8b63fbac30,5c7307403065320001bdf00f,AWAITING REVIEW,Not Applicable,2024-06-26T23:22:27.392000Z,2024-06-26T23:30:06.993000Z,,2024-06-26T23:31:01.946664Z,460.0,C1DPSPJ5,5745,English,Independent,58,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
667ca2afd80864f94fd00959,63c09c62d1b2a93890da320b,AWAITING REVIEW,Not Applicable,2024-06-26T23:22:30.315000Z,2024-06-26T23:32:44.531000Z,,2024-06-26T23:32:45.197384Z,615.0,C1DPSPJ5,1510,English,Democrat,49,Male,White,United States,United States,United States,English,Yes,Full-Time
667ca2b56d445c67ffef21e5,65ff8f036cb80214304dcec5,APPROVED,Not Applicable,2024-06-26T23:22:39.275000Z,2024-06-26T23:41:59.933000Z,2024-06-28T12:24:46.633000Z,2024-06-26T23:42:01.165094Z,1161.0,C1DPSPJ5,441,English,Republican,58,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
667ca2b764f5d372ac2f16f6,6616f043e7f45c6f53f08434,AWAITING REVIEW,Not Applicable,2024-06-26T23:22:39.183000Z,2024-06-26T23:31:45.869000Z,,2024-06-26T23:31:46.653840Z,547.0,C1DPSPJ5,484,English,Independent,26,Male,White,United States,United States,United States,English,No,Full-Time
667ca2c86008e8a9bdd04332,5c5c8a688089970001788f30,APPROVED,Not Applicable,2024-06-26T23:22:57.416000Z,2024-06-26T23:44:46.240000Z,2024-06-28T12:24:09.477000Z,2024-06-26T23:46:26.443637Z,1309.0,C1DPSPJ5,3880,English,Democrat,74,Female,White,United States,United States,United States,English,No,Part-Time
667ca2c93668a5af4baf327b,662c4cbb75afc00fa74f53e5,AWAITING REVIEW,Not Applicable,2024-06-26T23:22:58.321000Z,2024-06-26T23:32:34.246000Z,,2024-06-28T03:17:25.785179Z,576.0,C1DPSPJ5,46,"English, Spanish",Republican,22,Male,Other,United States,United States,United States,Spanish,No,Full-Time
667ca2dbd369f3a68a3d348d,6616ee252b04dd3e99ea618b,AWAITING REVIEW,Not Applicable,2024-06-26T23:23:15.503000Z,2024-06-26T23:32:16.573000Z,,2024-06-26T23:32:17.196869Z,542.0,C1DPSPJ5,267,English,Republican,51,Male,Black,United States,United States,United States,English,No,Full-Time
667ca2dbf08a687de51781a3,662981e09e80d29c18eead5e,APPROVED,Not Applicable,2024-06-26T23:23:20.990000Z,2024-06-26T23:41:56.182000Z,2024-06-28T12:22:53.993000Z,2024-06-26T23:41:56.954665Z,1116.0,C1DPSPJ5,33,English,Independent,57,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
667ca2dc4ad154676c495ef7,613aad30bcfed65155a026ec,APPROVED,Not Applicable,2024-06-26T23:23:13.910000Z,2024-06-26T23:50:34.613000Z,2024-06-28T12:26:31.911000Z,2024-06-26T23:51:45.438287Z,1641.0,C1DPSPJ5,2505,English,Independent,27,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Part-Time
667ca2e20b22ce94118e2e73,65b6e2068a64315ecc01b3a5,AWAITING REVIEW,Not Applicable,2024-06-26T23:25:00.018000Z,2024-06-26T23:41:25.498000Z,,2024-06-26T23:41:26.161534Z,986.0,C1DPSPJ5,539,English,Republican,45,Male,White,United States,United States,United States,English,No,Full-Time
667ca2e242b89a6400194d81,6612b68a41d366bc8f7d59bf,APPROVED,Not Applicable,2024-06-26T23:23:23.299000Z,2024-06-26T23:38:40.317000Z,2024-06-28T12:24:09.867000Z,2024-06-26T23:38:43.950539Z,918.0,C1DPSPJ5,390,English,Democrat,61,Female,White,Morocco,United States,United States,English,No,Full-Time
667ca2e3f1bc726273619023,65de69a8c8bdfd2308ee7464,APPROVED,Not Applicable,2024-06-26T23:23:27.757000Z,2024-06-26T23:32:53.481000Z,2024-06-28T12:24:46.955000Z,2024-06-26T23:32:54.098738Z,566.0,C1DPSPJ5,222,English,Republican,55,Female,White,United States,United States,United States,English,No,Full-Time
667ca2ea429d17e26ef5e95c,6516e4bf9463264599a746f9,APPROVED,Not Applicable,2024-06-26T23:23:38.317000Z,2024-06-26T23:50:16.344000Z,2024-06-28T12:27:25.057000Z,2024-06-26T23:51:21.945538Z,1599.0,C1DPSPJ5,1226,English,Independent,49,Male,White,United States,United States,United States,English,No,Part-Time
667ca2eb4b5e9aadc0890721,65a13a9f266da4aafdc1365a,AWAITING REVIEW,Not Applicable,2024-06-26T23:24:25.316000Z,2024-06-26T23:34:35.740000Z,,2024-06-26T23:36:04.163609Z,611.0,C1DPSPJ5,294,English,Republican,51,Male,Black,Ghana,United States,United States,English,Yes,Full-Time
667ca2eb4bbadc60b6a73538,5d649652adc4e8001a2d258d,APPROVED,Not Applicable,2024-06-26T23:23:33.847000Z,2024-06-26T23:33:20.347000Z,2024-06-28T12:24:47.296000Z,2024-06-26T23:33:21.139746Z,587.0,C1DPSPJ5,2682,English,Republican,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
667ca2ec6099fddad0325dd6,6675034cc1dabaedb2b530f3,AWAITING REVIEW,Not Applicable,2024-06-26T23:23:32.131000Z,2024-06-26T23:32:28.588000Z,,2024-06-26T23:32:29.239826Z,537.0,C1DPSPJ5,51,"English, Vietnamese",Republican,18,Male,Asian,Vietnam,United States,United States,English,Yes,Unemployed (and job seeking)
667ca2f6349f09bafb0ddb35,6540bfa54dda4450c353a98c,AWAITING REVIEW,Not Applicable,2024-06-26T23:24:54.588000Z,2024-06-26T23:41:59.258000Z,,2024-06-26T23:42:00.150604Z,1025.0,C1DPSPJ5,705,English,Republican,61,Male,White,United States,United States,United States,English,No,Full-Time
667ca2fb1d64bb3fa28906a7,5c2fcd716ea6880001dc8e3d,APPROVED,Not Applicable,2024-06-26T23:23:52.368000Z,2024-06-26T23:32:43.227000Z,2024-06-28T12:24:10.245000Z,2024-06-26T23:32:44.252957Z,531.0,C1DPSPJ5,8230,English,Democrat,60,Female,White,United States,United States,United States,English,No,Full-Time
667ca2ffd24ccff6cb71a334,6510e07706b5dc6a7bddb4b6,APPROVED,Not Applicable,2024-06-26T23:23:50.451000Z,2024-06-26T23:33:50.552000Z,2024-06-28T12:25:55.470000Z,2024-06-26T23:35:56.133145Z,601.0,C1DPSPJ5,1808,English,Independent,41,Male,Mixed,United States,United States,United States,English,No,Full-Time
667ca309c13f4a480daf1933,6672d7c8f27a75aa9998abab,AWAITING REVIEW,Not Applicable,2024-06-26T23:24:01.188000Z,2024-06-26T23:30:19.957000Z,,2024-06-26T23:31:04.477901Z,379.0,C1DPSPJ5,37,English,Republican,22,Male,White,United States,United States,United States,English,No,Full-Time
667ca30af888c2f1e76c0c0a,665bb3facf3b60004a908818,AWAITING REVIEW,Not Applicable,2024-06-26T23:24:07.079000Z,2024-06-26T23:38:20.717000Z,,2024-06-26T23:38:22.565650Z,854.0,C1DPSPJ5,198,English,Independent,32,Male,White,United States,United States,United States,English,Yes,Full-Time
667ca30dacbd1b234858b5db,65ca2ec600378cd37f9a60cb,APPROVED,Not Applicable,2024-06-26T23:27:56.255000Z,2024-06-26T23:45:16.326000Z,2024-06-28T12:26:20.700000Z,2024-06-26T23:46:38.653347Z,1041.0,C1DPSPJ5,836,English,Independent,18,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
667ca30f0610abf6b3fbab5e,6621850f0e93fa83bee48bb4,APPROVED,Not Applicable,2024-06-26T23:24:17.107000Z,2024-06-26T23:34:19.007000Z,2024-06-28T12:22:54.439000Z,2024-06-26T23:36:00.789910Z,602.0,C1DPSPJ5,159,English,Independent,55,Female,Other,United States,United States,United States,English,No,Part-Time
667ca319826f829de7e1cc0c,611b09935cd6e67f2b5e9ea2,APPROVED,Not Applicable,2024-06-26T23:24:16.563000Z,2024-06-26T23:39:39.628000Z,2024-06-28T12:24:10.517000Z,2024-06-26T23:39:52.209747Z,924.0,C1DPSPJ5,5342,English,Democrat,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
